ID,X,Y,Attribute 1,Attribute 2
0,428680,5094030,0.858896025,1
0,428910,5094060,0.974164629,0
0,428695,5094070,0.753327787,1
0,428605,5093980,0.951880707,0
0,428568,5093770,0.234373929,0
0,428593,5093740,0.017764961,1
0,428804,5094080,0.763651573,0
0,428705,5093880,0.621487655,1
0,428986,5093760,0.96233309,1
0,428499,5093740,0.731119789,0
0,428879,5094070,0.521007967,0
0,428543,5094070,0.134752274,0
0,429135,5093950,0.253854658,1
0,428581,5094070,0.632445169,1
0,429024,5094080,0.974012798,0
0,428536,5093830,0.447570637,0
0,429062,5094130,0.061634193,1
0,428676,5093760,0.423476384,0
0,428841,5093830,0.359493052,0
0,428536,5094060,0.539157734,1
0,429119,5094070,0.863321471,0
0,428725,5094060,0.929106875,0
0,428610,5094010,0.088775621,0
0,428685,5093760,0.834434545,0
0,428873,5093940,0.597833157,0
0,428928,5093720,0.430550747,0
0,428924,5093910,0.096628582,1
0,428783,5093990,0.987414436,0
0,428804,5093750,0.791729617,1
0,428697,5093890,0.955124167,0
0,428797,5094120,0.187097397,1
0,428669,5093810,0.950075143,1
0,429102,5093980,0.100354275,1
0,428821,5093780,0.209789319,1
0,428739,5093900,0.326987725,1
0,429398,5093500,0.271211134,1
0,429348,5093520,0.475198319,1
0,429218,5093360,0.780374797,0
0,429454,5093710,0.678186652,1
0,429250,5093800,0.344265933,1
0,429531,5093480,0.265577538,0
0,429234,5093810,0.283791272,0
0,429638,5093460,0.780874703,1
0,429383,5093370,0.326409428,0
0,429481,5093560,0.074682337,0
0,429471,5093290,0.729156616,0
0,429258,5093740,0.134990074,1
0,429450,5093230,0.242200635,0
0,429604,5093630,0.036660203,0
0,429251,5093130,0.532590212,0
0,429659,5093330,0.965542371,1
0,429261,5093420,0.335400423,1
0,429403,5093450,0.7350372,1
0,429609,5093370,0.000702309,1
0,429847,5093340,0.983269468,1
0,429772,5093590,0.88848495,0
0,429303,5093700,0.148208784,0
0,429461,5093790,0.016669755,1
0,429496,5093710,0.644507146,1
0,429925,5093380,0.380250787,0
0,429476,5093520,0.669714649,0
0,429619,5093450,0.979569966,1
0,429291,5093150,0.775057414,0
0,429406,5093320,0.242446013,1
0,429575,5093540,0.327574417,0
0,429307,5093530,0.166467753,0
0,429530,5093750,0.427785454,1
0,429274,5093680,0.460120492,1
0,429277,5093710,0.74054868,1
0,429553,5093660,0.218107888,0
0,429360,5093420,0.615543215,0
0,429749,5093570,0.478243446,0
0,429543,5093740,0.157974185,1
0,429417,5093580,0.458658746,1
0,429903,5093500,0.954020682,1
0,429866,5093500,0.24431804,0
0,429318,5093400,0.583613104,1
0,429488,5093700,0.975763422,1
0,429458,5093540,0.713694391,1
0,429287,5093650,0.118161657,0
0,429627,5093570,0.890844751,1
0,429327,5093800,0.331111303,1
0,429322,5093680,0.134556664,1
0,429298,5093350,0.325575945,1
0,429529,5093430,0.512913833,1
0,429852,5093570,0.318251613,0
0,429453,5093560,0.598854851,1
0,429856,5093590,0.194783472,0
0,429756,5093460,0.600269327,1
0,429245,5093390,0.375263141,1
0,429794,5093360,0.188022898,1
0,429782,5093340,0.554273537,1
0,429701,5093620,0.429909281,1
0,429513,5093390,0.758207791,0
0,429522,5093440,0.425904514,1
0,429397,5093720,0.543838549,0
0,429722,5093570,0.872906377,1
0,429478,5093410,0.68180474,1
0,429562,5093450,0.313351943,0
0,429751,5093360,0.528728826,0
0,429398,5093190,0.832389836,0
0,429709,5093450,0.876081077,0
0,429463,5093190,0.113722351,0
0,429409,5093700,0.388415,1
0,429916,5093460,0.634258493,0
0,429796,5093650,0.185825383,0
0,429339,5093470,0.056351998,0
0,429609,5093720,0.566321418,0
0,429683,5093490,0.658018255,0
0,429602,5093660,0.699989532,0
0,429314,5093350,0.025126594,0
0,429288,5093170,0.202974646,1
0,429280,5093230,0.281769358,0
0,429666,5093430,0.900990195,1
0,429617,5093350,0.216979278,0
0,429306,5093780,0.987766019,0
0,429805,5093620,0.093372243,1
0,429598,5093530,0.212945331,1
0,429276,5093760,0.301475613,1
0,429549,5093740,0.782729834,1
0,429807,5093550,0.21614944,0
0,429412,5093270,0.139423129,0
0,429591,5093750,0.821960563,0
0,429571,5093350,0.845730901,1
0,429570,5093730,0.992330117,1
0,429268,5093140,0.11382393,0
0,429863,5093420,0.216354992,1
0,429365,5093770,0.515465151,1
0,429141,5093280,0.466219137,1
0,429696,5093350,0.212277172,1
0,429540,5093640,0.218157458,1
0,429666,5093580,0.679300843,1
0,429439,5093260,0.921863628,0
0,429360,5093670,0.867973132,0
0,429423,5093780,0.733176925,0
0,429219,5093310,0.207461774,1
0,429260,5093390,0.6893006,0
0,429731,5093550,0.168276991,1
0,429621,5093730,0.000719432,0
0,429338,5093470,0.799325375,0
0,429579,5092770,0.383342835,0
0,429175,5092630,0.934434811,1
0,429427,5092810,0.403298822,0
0,429185,5092860,0.409497306,0
0,429545,5092750,0.054161131,0
0,429669,5092630,0.833216866,0
0,429419,5092800,0.162189098,1
0,429647,5092600,0.758953091,1
0,429157,5092640,0.155943018,0
0,429419,5092600,0.661059313,1
0,429441,5092650,0.619247211,1
0,429529,5092620,0.620288345,1
0,429264,5092770,0.62747036,0
0,429354,5092910,0.088044384,1
0,429405,5092900,0.914101756,1
0,429386,5092770,0.979625808,1
0,429196,5092710,0.513014904,1
0,429095,5092550,0.287503514,0
0,429601,5092750,0.655347878,1
0,429360,5092910,0.919808643,0
0,429078,5092830,0.700779871,0
0,429194,5092660,0.088192756,0
0,429171,5092730,0.55361336,1
0,429599,5092870,0.422694056,1
0,429155,5092790,0.26277776,0
0,429365,5092510,0.175443444,0
0,429617,5092900,0.555833762,1
0,429567,5092850,0.575710499,1
0,429597,5092900,0.437682179,1
0,429544,5092810,0.910059871,0
0,429173,5092850,0.269526748,1
0,429128,5092850,0.722743524,1
0,429061,5092600,0.641324827,1
0,429294,5092500,0.93809644,1
0,429137,5092720,0.58756041,1
0,429569,5092650,0.305156973,0
0,429657,5092830,0.348040797,1
0,429307,5092750,0.872083911,0
0,429184,5092640,0.405495968,0
0,429095,5092850,0.841414723,0
0,429124,5092750,0.603086752,1
0,429145,5092570,0.066905512,0
0,429568,5092560,0.073226856,0
0,429271,5092750,0.916701505,1
0,429307,5092570,0.812287685,0
0,429274,5092540,0.030971164,1
0,429235,5092650,0.010234417,0
0,429667,5092700,0.611306991,1
0,429676,5092820,0.753315306,0
0,429274,5092570,0.602964092,1
0,429090,5092630,0.506930645,0
0,429422,5092720,0.575436152,0
0,429468,5092810,0.079043344,0
0,429674,5092780,0.162398237,0
0,429085,5092940,0.457591982,0
0,429547,5092500,0.258834798,0
0,429634,5092730,0.755308409,1
0,429592,5092840,0.630924838,1
0,429432,5092520,0.304122506,1
0,429396,5092920,0.562467906,0
0,429606,5092900,0.208017673,1
0,429041,5092870,0.088277365,0
0,429596,5092770,0.427169786,1
0,429355,5092590,0.325681425,0
0,429631,5092690,0.914490964,0
0,429473,5092700,0.695590361,0
0,429063,5092770,0.503773255,0
0,429397,5092610,0.843272766,0
0,429346,5092910,0.912271208,0
0,429486,5092570,0.890833149,1
0,429316,5092850,0.92652892,0
0,429295,5092600,0.209548699,1
0,429229,5092790,0.62592996,0
0,429473,5092820,0.065276132,0
0,429076,5092630,0.938576361,0
0,429184,5092550,0.525752818,1
0,429411,5092780,0.934991649,0
0,429462,5092490,0.616418164,1
0,429670,5092550,0.971872474,1
0,429553,5092490,0.448045622,0
0,429267,5092890,0.86918004,1
0,429492,5092750,0.806170375,1
0,429433,5092950,0.900309228,1
0,429549,5092750,0.917730922,1
0,429590,5092600,0.41428523,0
0,429056,5092730,0.125796548,1
0,429398,5092860,0.891399478,0
0,429229,5092770,0.15364041,0
0,429126,5091850,0.877609947,1
0,429115,5091870,0.994699627,0
0,429160,5091930,0.068512495,0
0,429061,5092090,0.525031338,1
0,429095,5092080,0.958184958,0
0,429071,5091940,0.685100209,1
0,429082,5091790,0.408979721,0
0,429095,5091980,0.945463031,0
0,429163,5091930,0.604178417,1
0,429094,5091920,0.834094911,0
0,429020,5091880,0.223116451,0
0,429225,5091730,0.778532594,1
0,429213,5092000,0.912118083,0
0,429023,5091960,0.2691094,0
0,429160,5091930,0.89109311,1
0,429036,5092110,0.753612803,1
0,429101,5091840,0.911066608,1
0,429129,5092150,0.628653742,0
0,429120,5092080,0.741871178,0
0,429071,5092110,0.063529911,0
0,429099,5092030,0.068446998,0
0,429192,5092100,0.454846442,0
0,429206,5091750,0.301621657,0
0,429216,5091750,0.420052855,0
0,429120,5091730,0.814535868,1
0,429188,5092090,0.143871349,0
0,429080,5092020,0.60509815,0
0,429120,5092140,0.088257804,0
0,429715,5094080,0.030624017,0
0,429809,5094230,0.17292255,0
0,429751,5094260,0.485922331,0
0,429785,5094330,0.759900046,1
0,429713,5094340,0.101404671,1
0,429587,5094000,0.989687411,0
0,429835,5094180,0.477995259,1
0,429777,5094040,0.902406006,1
0,429830,5094250,0.543935958,0
0,429834,5093930,0.651244259,0
0,429933,5093780,0.615069175,0
0,429854,5094190,0.894894143,0
0,429855,5093740,0.68710251,1
0,429842,5094470,0.65720773,0
0,429809,5094190,0.658619849,0
0,429695,5094250,0.996468555,1
0,429921,5093790,0.786709912,0
0,429897,5094400,0.41633049,0
0,429795,5093910,0.49877566,0
0,429764,5093810,0.705483406,1
0,429669,5094120,0.191602441,1
0,429743,5094190,0.873873327,1
0,429693,5093980,0.173115124,1
0,429912,5093970,0.72070804,1
0,429932,5094040,0.830213721,0
0,429699,5094240,0.61086374,0
0,429694,5094070,0.782757801,0
0,429899,5094150,0.97311123,1
0,429779,5093840,0.878584667,1
0,429780,5094460,0.860721619,0
0,429813,5094270,0.907258559,1
0,429860,5093900,0.231852978,1
0,429862,5093860,0.714007686,1
0,429910,5093820,0.586603031,0
0,429851,5093720,0.194763249,0
0,429894,5094110,0.401219118,1
0,429725,5094050,0.178349657,1
0,429753,5093990,0.654758835,1
0,429723,5093910,0.3268043,0
0,429718,5094150,0.830643836,1
0,429680,5094360,0.691517077,1
0,429654,5093990,0.69039916,1
0,429746,5094120,0.475326016,1
0,429907,5093840,0.163765179,0
0,429620,5094070,0.754048442,0
0,429710,5094390,0.070220067,0
0,429899,5094000,0.992741029,1
0,429864,5093840,0.215961162,1
0,429748,5094110,0.196595513,1
0,429840,5094200,0.995889758,1
0,429715,5094240,0.582911869,0
0,429800,5094380,0.31028829,0
0,429726,5093970,0.825375904,1
0,429869,5093990,0.998539094,0
0,429808,5094310,0.69624669,0
0,429730,5094180,0.170393345,1
0,429824,5093950,0.7072632,0
0,429720,5094310,0.363227361,1
0,429657,5093980,0.509189002,1
0,429885,5094110,0.958300256,1
0,429633,5094050,0.815147229,0
0,429761,5094220,0.361394702,0
0,429958,5094900,0.465012726,0
0,430070,5094940,0.510193862,0
0,429902,5094770,0.406728479,0
0,430111,5094950,0.010168619,0
0,430077,5095010,0.993377163,1
0,429884,5094760,0.232887443,0
0,430040,5094770,0.82245048,1
0,429919,5094990,0.400857307,1
0,430002,5094920,0.379954469,0
0,430021,5094870,0.909823307,1
0,429923,5094820,0.554237788,0
0,430034,5094710,0.325954541,1
0,429919,5094870,0.182715291,0
0,429997,5094780,0.302906676,1
0,430002,5094590,0.769323456,0
0,430109,5094910,0.094099485,1
0,430048,5094760,0.661369756,0
0,430026,5094630,0.512769003,0
0,430018,5094820,0.783526086,0
0,430067,5094820,0.589031157,1
0,430056,5094790,0.010328249,0
0,429990,5094750,0.332393211,1
0,429966,5094850,0.594909899,0
0,429957,5094990,0.598386996,0
0,430046,5094800,0.307274166,0
0,430043,5094670,0.276050811,0
0,429938,5094700,0.328634631,1
0,429892,5094620,0.699135338,0
0,429953,5094890,0.981593725,0
0,429584,5095700,0.618945768,0
0,429658,5095660,0.789866193,0
0,429609,5095880,0.353282001,0
0,429632,5095900,0.412356119,1
0,429642,5095900,0.141852008,1
0,429568,5095630,0.530624576,1
0,429630,5095800,0.08283844,1
0,429618,5095780,0.663969782,1
0,429657,5095650,0.618478744,0
0,429538,5095660,0.198913438,0
0,429602,5095770,0.317118246,1
0,429501,5095750,0.576176728,0
0,429512,5095760,0.174922124,1
0,429550,5095920,0.311406447,0
0,429613,5095740,0.425394819,1
0,429612,5095750,0.980903663,1
0,429519,5095700,0.907933791,0
0,429530,5095820,0.556092954,1
0,429966,5095700,0.147508111,1
0,430024,5095710,0.226332493,0
0,429959,5095600,0.995537872,0
0,430260,5095690,0.350239106,1
0,430483,5095820,0.784031203,1
0,429890,5095710,0.082486655,0
0,430199,5095720,0.704691778,0
0,430191,5095690,0.423911563,0
0,429925,5095620,0.245237258,1
0,429827,5095580,0.806722525,1
0,430253,5095750,0.224705745,0
0,430104,5095670,0.474785957,1
0,430600,5095820,0.67632955,1
0,430397,5095760,0.415797767,0
0,429864,5095630,0.541863463,1
0,430166,5095690,0.079364822,1
0,430219,5095710,0.075692011,1
0,430209,5095640,0.159489565,1
0,430634,5095700,0.183518587,0
0,429850,5095600,0.713610171,0
0,430303,5095720,0.344449143,0
0,430716,5095740,0.07982005,1
0,430487,5095760,0.412227993,0
0,430497,5095730,0.104553412,1
0,430130,5095680,0.410013921,1
0,430574,5095840,0.633124747,0
0,430393,5095760,0.555820646,1
0,430459,5095830,0.147314362,1
0,430217,5095640,0.243512194,0
0,430011,5095710,0.321120812,1
0,430383,5095830,0.181627876,1
0,430613,5095760,0.734346301,1
0,430512,5095730,0.931021782,0
0,430427,5095770,0.224525757,1
0,430464,5095780,0.086520335,0
0,429931,5095620,0.255118887,1
0,430458,5095760,0.194081593,0
0,430280,5095730,0.200419532,1
0,430584,5095770,0.202941221,1
0,429808,5095660,0.84009154,1
0,430600,5095710,0.861219309,1
0,430283,5095780,0.153149889,0
